filename,n_atoms,energy,atom_index,element,x,y,z
689.xyz,20,-1554.230801,6,Au,3.7521609,1.157e-05,-3.55696037
689.xyz,20,-1554.230801,7,Au,1.1514119,-2.73e-06,-3.50104109
689.xyz,20,-1554.230801,8,Au,-0.28405491,-1.99e-06,1.65266078
689.xyz,20,-1554.230801,9,Au,4.07388184,-6.98e-06,1.66252745
689.xyz,20,-1554.230801,10,Au,-3.99466874,-1.94e-06,-2.7988241
689.xyz,20,-1554.230801,11,Au,-0.4455913,-2.25207837,0.25535391
689.xyz,20,-1554.230801,12,Au,-0.4455838,2.25206932,0.255341
689.xyz,20,-1554.230801,13,Au,2.53642748,-1.32532341,-1.67360605
689.xyz,20,-1554.230801,14,Au,-2.61092455,-1.36348369,1.48401838
689.xyz,20,-1554.230801,15,Au,-2.61091866,1.36348705,1.48401289
689.xyz,20,-1554.230801,16,Au,2.53641116,1.32533621,-1.67360883
689.xyz,20,-1554.230801,17,Au,1.93839991,1.33350329,0.85349693
689.xyz,20,-1554.230801,18,Au,-2.48812042,1.32757967,-1.12434414
689.xyz,20,-1554.230801,19,Au,-2.48811496,-1.32757125,-1.12433813
689.xyz,20,-1554.230801,20,Au,1.93839705,-1.33351255,0.85349567
11.xyz,20,-1554.756643,1,Au,2.78985905,0.4751694,-0.07306173
11.xyz,20,-1554.756643,2,Au,-2.78985905,-0.47516941,-0.07306172
11.xyz,20,-1554.756643,3,Au,0.3784528,1.3410606,0.48546847
11.xyz,20,-1554.756643,4,Au,-0.37845279,-1.34106057,0.48546847
11.xyz,20,-1554.756643,5,Au,-4.64300592,1.36731822,-0.23051073
11.xyz,20,-1554.756643,6,Au,4.64300591,-1.36731822,-0.23051077
11.xyz,20,-1554.756643,7,Au,0.34737495,-3.35574732,-1.05546347
11.xyz,20,-1554.756643,8,Au,-0.34737486,3.35574729,-1.05546346
11.xyz,20,-1554.756643,9,Au,-2.12440132,-3.23662373,-0.07574314
11.xyz,20,-1554.756643,10,Au,2.12440118,3.23662364,-0.07574343
11.xyz,20,-1554.756643,11,Au,2.18709251,-2.10737384,0.37002626
11.xyz,20,-1554.756643,12,Au,-2.18709252,2.10737382,0.37002631
11.xyz,20,-1554.756643,13,Au,-1.42773104,-1.68791216,-2.04298003
11.xyz,20,-1554.756643,14,Au,1.42773111,1.68791254,-2.04297983
11.xyz,20,-1554.756643,15,Au,1.06618441,-0.87692463,-1.73472866
11.xyz,20,-1554.756643,16,Au,-1.06618449,0.87692444,-1.73472867
11.xyz,20,-1554.756643,17,Au,2.53170286,1.90360555,2.11633968
11.xyz,20,-1554.756643,18,Au,-2.53170284,-1.90360566,2.11633956
11.xyz,20,-1554.756643,19,Au,-1.34886184,0.41166314,2.24065347
11.xyz,20,-1554.756643,20,Au,1.34886189,-0.41166311,2.24065346
851.xyz,20,-1551.179612,1,Au,2e-08,-8e-08,-2.72685972
851.xyz,20,-1551.179612,2,Au,2e-08,-8e-08,2.72685972
851.xyz,20,-1551.179612,3,Au,-0.27819313,2.56730186,2.38724176
851.xyz,20,-1551.179612,4,Au,-2.084252,-1.52457321,2.38724177
851.xyz,20,-1551.179612,5,Au,2.36244512,-1.04272859,2.38724178
851.xyz,20,-1551.179612,6,Au,-0.27819313,2.56730186,-2.38724176
851.xyz,20,-1551.179612,7,Au,-2.084252,-1.52457321,-2.38724177
851.xyz,20,-1551.179612,8,Au,2.36244512,-1.04272859,-2.38724178
851.xyz,20,-1551.179612,9,Au,2.54339424,-3.38421892,1.28884654
851.xyz,20,-1551.179612,10,Au,1.65912246,3.89475348,1.28884641
851.xyz,20,-1551.179612,11,Au,-4.20251668,-0.51053456,1.28884652
851.xyz,20,-1551.179612,12,Au,2.54339424,-3.38421892,-1.28884654
851.xyz,20,-1551.179612,13,Au,1.65912246,3.89475348,-1.28884641
851.xyz,20,-1551.179612,14,Au,-4.20251668,-0.51053456,-1.28884652
851.xyz,20,-1551.179612,15,Au,1.82178893,1.2896875,1.3094038
851.xyz,20,-1551.179612,16,Au,-2.02779663,0.93287173,1.3094038
851.xyz,20,-1551.179612,17,Au,0.20600767,-2.22255922,1.30940384
851.xyz,20,-1551.179612,18,Au,1.82178893,1.2896875,-1.3094038
851.xyz,20,-1551.179612,19,Au,-2.02779663,0.93287173,-1.3094038
851.xyz,20,-1551.179612,20,Au,0.20600767,-2.22255922,-1.30940384
306.xyz,20,-1552.054229,1,Au,1.3107529,0.0,-0.58516743
306.xyz,20,-1552.054229,2,Au,-1.3107529,0.0,-0.58516743
306.xyz,20,-1552.054229,3,Au,4.03927005,0.0,-0.32455058
306.xyz,20,-1552.054229,4,Au,-4.03927005,-0.0,-0.32455058
306.xyz,20,-1552.054229,5,Au,-2.56831797,1.31545177,1.38604968
306.xyz,20,-1552.054229,6,Au,2.56831797,-1.31545177,1.38604968
306.xyz,20,-1552.054229,7,Au,-2.56831797,-1.31545177,1.38604968
306.xyz,20,-1552.054229,8,Au,2.56831797,1.31545177,1.38604968
306.xyz,20,-1552.054229,9,Au,1.30233079,-3.53825239,1.8836437
306.xyz,20,-1552.054229,10,Au,-1.30233079,3.53825239,1.8836437
306.xyz,20,-1552.054229,11,Au,1.30233079,3.53825239,1.8836437
306.xyz,20,-1552.054229,12,Au,-1.30233079,-3.53825239,1.8836437
306.xyz,20,-1552.054229,13,Au,-2.86583709,1.31345333,-2.24849284
306.xyz,20,-1552.054229,14,Au,2.86583709,-1.31345333,-2.24849284
306.xyz,20,-1552.054229,15,Au,-2.86583709,-1.31345333,-2.24849284
306.xyz,20,-1552.054229,16,Au,2.86583709,1.31345333,-2.24849284
306.xyz,20,-1552.054229,17,Au,1.33043594,2.645921,-0.56634154
306.xyz,20,-1552.054229,18,Au,-1.33043594,-2.645921,-0.56634154
306.xyz,20,-1552.054229,19,Au,1.33043594,-2.645921,-0.56634154
306.xyz,20,-1552.054229,20,Au,-1.33043594,2.645921,-0.56634154
460.xyz,20,-1550.161542,1,Au,-1e-08,-0.0,4.93062828
460.xyz,20,-1550.161542,2,Au,-1e-08,-0.0,-4.93062828
460.xyz,20,-1550.161542,3,Au,-0.0,-0.0,2.31738341
460.xyz,20,-1550.161542,4,Au,-0.0,-0.0,-2.31738341
460.xyz,20,-1550.161542,5,Au,-4.05943639,0.0,-0.0
460.xyz,20,-1550.161542,6,Au,4.05943639,-0.0,0.0
460.xyz,20,-1550.161542,7,Au,-1.29903573,-0.0,-0.0
460.xyz,20,-1550.161542,8,Au,1.29903574,0.0,0.0
460.xyz,20,-1550.161542,9,Au,2.70922611,-2.19342453,-0.0
460.xyz,20,-1550.161542,10,Au,-2.70922611,2.19342453,0.0
460.xyz,20,-1550.161542,11,Au,-2.70922611,-2.19342453,0.0
460.xyz,20,-1550.161542,12,Au,2.70922611,2.19342453,-0.0
460.xyz,20,-1550.161542,13,Au,-2.66132633,0.0,-2.2042112
460.xyz,20,-1550.161542,14,Au,2.66132633,-0.0,-2.2042112
460.xyz,20,-1550.161542,15,Au,2.66132633,-0.0,2.2042112
460.xyz,20,-1550.161542,16,Au,-2.66132633,-0.0,2.2042112
460.xyz,20,-1550.161542,17,Au,-2.5589814,0.0,-4.79567305
460.xyz,20,-1550.161542,18,Au,2.55898141,-0.0,-4.79567305
460.xyz,20,-1550.161542,19,Au,2.55898141,-0.0,4.79567305
460.xyz,20,-1550.161542,20,Au,-2.5589814,-0.0,4.79567305
474.xyz,20,-1553.103225,1,Au,-0.0,-0.0,2.25622979
474.xyz,20,-1553.103225,2,Au,0.0,0.0,-2.25622979
474.xyz,20,-1553.103225,3,Au,0.0,2.26637372,-0.0
474.xyz,20,-1553.103225,4,Au,0.0,-2.26637372,0.0
474.xyz,20,-1553.103225,5,Au,-1.33034192,0.0,0.0
474.xyz,20,-1553.103225,6,Au,1.33034192,0.0,0.0
474.xyz,20,-1553.103225,7,Au,-3.96266626,0.0,0.0
474.xyz,20,-1553.103225,8,Au,3.96266626,0.0,0.0
474.xyz,20,-1553.103225,9,Au,2.67427126,2.27997841,-0.0
474.xyz,20,-1553.103225,10,Au,-2.67427126,-2.27997841,-0.0
474.xyz,20,-1553.103225,11,Au,-2.67427126,2.27997841,-0.0
474.xyz,20,-1553.103225,12,Au,2.67427126,-2.27997841,-0.0
474.xyz,20,-1553.103225,13,Au,-1.31011788,-4.53128366,0.0
474.xyz,20,-1553.103225,14,Au,1.31011788,4.53128366,0.0
474.xyz,20,-1553.103225,15,Au,1.31011788,-4.53128366,0.0
474.xyz,20,-1553.103225,16,Au,-1.31011788,4.53128366,0.0
474.xyz,20,-1553.103225,17,Au,-2.61926134,-0.0,2.24845779
474.xyz,20,-1553.103225,18,Au,2.61926134,-0.0,2.24845779
474.xyz,20,-1553.103225,19,Au,2.61926134,-0.0,-2.24845779
474.xyz,20,-1553.103225,20,Au,-2.61926134,-0.0,-2.24845779
312.xyz,20,-1553.987531,1,Au,-2e-08,1.46e-06,1.70731211
312.xyz,20,-1553.987531,2,Au,-1.7e-06,-1.52e-06,-1.7073114
312.xyz,20,-1553.987531,3,Au,5.15e-06,3.91852019,-2.902e-05
312.xyz,20,-1553.987531,4,Au,-1.32764289,-1.57034208,3.2e-07
312.xyz,20,-1553.987531,5,Au,1.32764281,-1.57033792,1.9e-07
312.xyz,20,-1553.987531,6,Au,5.15e-06,-3.91852075,1.53e-06
312.xyz,20,-1553.987531,7,Au,1.32764267,1.57033825,-6.2e-07
312.xyz,20,-1553.987531,8,Au,-1.32764275,1.57034242,-4.9e-07
312.xyz,20,-1553.987531,9,Au,-3.9e-07,2.61605148,-2.23166693
312.xyz,20,-1553.987531,10,Au,-2.23932509,-1.29819588,-2.4826829
312.xyz,20,-1553.987531,11,Au,2.23932279,-1.2981961,-2.48268424
312.xyz,20,-1553.987531,12,Au,-3.9e-07,-2.61603883,-2.23168361
312.xyz,20,-1553.987531,13,Au,2.23932478,1.29819496,-2.48268452
312.xyz,20,-1553.987531,14,Au,-2.23932708,1.29819474,-2.48268317
312.xyz,20,-1553.987531,15,Au,2.23932134,1.2981989,2.48268344
312.xyz,20,-1553.987531,16,Au,-1.05e-06,-2.61603943,2.2316818
312.xyz,20,-1553.987531,17,Au,-2.2393218,1.29819932,2.48268276
312.xyz,20,-1553.987531,18,Au,-2.2393234,-1.29819852,2.48268315
312.xyz,20,-1553.987531,19,Au,-1.06e-06,2.6160274,2.23169777
312.xyz,20,-1553.987531,20,Au,2.23932294,-1.2981981,2.48268383
448.xyz,20,-1550.016004,1,Au,0.0,0.0,4.49815156
448.xyz,20,-1550.016004,2,Au,0.0,0.0,-4.49815156
448.xyz,20,-1550.016004,3,Au,-7.68e-06,0.0,1.93331373
448.xyz,20,-1550.016004,4,Au,-7.68e-06,0.0,-1.93331372
448.xyz,20,-1550.016004,5,Au,1.1e-07,1.7916418,-0.0
448.xyz,20,-1550.016004,6,Au,1.1e-07,-1.7916418,-0.0
448.xyz,20,-1550.016004,7,Au,4.49942279,-0.0,-0.0
448.xyz,20,-1550.016004,8,Au,-4.49942307,0.0,-0.0
448.xyz,20,-1550.016004,9,Au,-2.69067632,-1.88300248,-0.0
448.xyz,20,-1550.016004,10,Au,2.69068319,1.8830074,-0.0
448.xyz,20,-1550.016004,11,Au,2.6906832,-1.8830074,-0.0
448.xyz,20,-1550.016004,12,Au,-2.69067632,1.88300248,-0.0
448.xyz,20,-1550.016004,13,Au,-1.29950914,4.07518797,-0.0
448.xyz,20,-1550.016004,14,Au,1.29950921,-4.07518792,-0.0
448.xyz,20,-1550.016004,15,Au,1.29950921,4.07518792,-0.0
448.xyz,20,-1550.016004,16,Au,-1.29950914,-4.07518797,-0.0
448.xyz,20,-1550.016004,17,Au,-2.60996088,0.0,-1.82279036
448.xyz,20,-1550.016004,18,Au,2.60996164,0.0,-1.82278996
448.xyz,20,-1550.016004,19,Au,2.60996164,0.0,1.82278996
448.xyz,20,-1550.016004,20,Au,-2.60996088,0.0,1.82279036
272.xyz,20,-1554.24416,1,Au,0.0,0.0,-3.36397597
272.xyz,20,-1554.24416,2,Au,0.0,0.0,0.29371746
272.xyz,20,-1554.24416,3,Au,0.0,2.20370623,3.15874463
272.xyz,20,-1554.24416,4,Au,-0.0,-2.20370623,3.15874463
272.xyz,20,-1554.24416,5,Au,1.38212851,0.0,2.61341828
272.xyz,20,-1554.24416,6,Au,-1.38212851,-0.0,2.61341828
272.xyz,20,-1554.24416,7,Au,-2.7143615,0.0,0.32326365
272.xyz,20,-1554.24416,8,Au,2.7143615,-0.0,0.32326365
272.xyz,20,-1554.24416,9,Au,3.9212218,-1.30231328,-1.64824563
272.xyz,20,-1554.24416,10,Au,-3.9212218,1.30231328,-1.64824563
272.xyz,20,-1554.24416,11,Au,3.9212218,1.30231328,-1.64824563
272.xyz,20,-1554.24416,12,Au,-3.9212218,-1.30231328,-1.64824563
272.xyz,20,-1554.24416,13,Au,-1.3617115,2.23693561,0.93168565
272.xyz,20,-1554.24416,14,Au,1.3617115,-2.23693561,0.93168565
272.xyz,20,-1554.24416,15,Au,-1.3617115,-2.23693561,0.93168565
272.xyz,20,-1554.24416,16,Au,1.3617115,2.23693561,0.93168565
272.xyz,20,-1554.24416,17,Au,-1.32765693,1.36988753,-1.56358869
272.xyz,20,-1554.24416,18,Au,1.32765693,-1.36988753,-1.56358869
272.xyz,20,-1554.24416,19,Au,-1.32765693,-1.36988753,-1.56358869
272.xyz,20,-1554.24416,20,Au,1.32765693,1.36988753,-1.56358869
514.xyz,20,-1551.848339,1,Au,0.0,0.0,-3.06136167
514.xyz,20,-1551.848339,2,Au,0.0,0.0,3.06136167
514.xyz,20,-1551.848339,3,Au,-0.0,4.1684681,0.0
514.xyz,20,-1551.848339,4,Au,-0.0,-4.1684681,0.0
514.xyz,20,-1551.848339,5,Au,-1.28472681,0.0,-0.0
514.xyz,20,-1551.848339,6,Au,1.28472681,0.0,-0.0
514.xyz,20,-1551.848339,7,Au,-3.85289286,-0.0,0.0
514.xyz,20,-1551.848339,8,Au,3.85289286,-0.0,0.0
514.xyz,20,-1551.848339,9,Au,-2.2266981,-2.46371859,0.0
514.xyz,20,-1551.848339,10,Au,2.2266981,2.46371859,0.0
514.xyz,20,-1551.848339,11,Au,2.2266981,-2.46371859,0.0
514.xyz,20,-1551.848339,12,Au,-2.2266981,2.46371859,0.0
514.xyz,20,-1551.848339,13,Au,-0.0,-1.95613097,-1.35345164
514.xyz,20,-1551.848339,14,Au,0.0,1.95613097,-1.35345164
514.xyz,20,-1551.848339,15,Au,-0.0,-1.95613097,1.35345164
514.xyz,20,-1551.848339,16,Au,0.0,1.95613097,1.35345164
514.xyz,20,-1551.848339,17,Au,0.0,2.44803343,-3.92220058
514.xyz,20,-1551.848339,18,Au,0.0,-2.44803343,-3.92220058
514.xyz,20,-1551.848339,19,Au,-0.0,2.44803343,3.92220058
514.xyz,20,-1551.848339,20,Au,0.0,-2.44803343,3.92220058
500.xyz,20,-1552.03286,1,Au,0.0,-0.0,-5.20545744
500.xyz,20,-1552.03286,2,Au,-0.0,0.0,5.20545744
500.xyz,20,-1552.03286,3,Au,-0.0,-0.0,2.56631091
500.xyz,20,-1552.03286,4,Au,-0.0,0.0,-2.56631091
500.xyz,20,-1552.03286,5,Au,-3.84128014,-0.0,0.0
500.xyz,20,-1552.03286,6,Au,3.84128014,0.0,-0.0
500.xyz,20,-1552.03286,7,Au,-1.26278086,0.0,-0.0
500.xyz,20,-1552.03286,8,Au,1.26278086,0.0,0.0
500.xyz,20,-1552.03286,9,Au,-2.39264099,-2.3169621,0.0
500.xyz,20,-1552.03286,10,Au,2.39264099,2.3169621,-0.0
500.xyz,20,-1552.03286,11,Au,2.39264099,-2.3169621,0.0
500.xyz,20,-1552.03286,12,Au,-2.39264099,2.3169621,-0.0
500.xyz,20,-1552.03286,13,Au,0.0,-2.26697235,-1.2871477
500.xyz,20,-1552.03286,14,Au,-0.0,2.26697235,-1.2871477
500.xyz,20,-1552.03286,15,Au,0.0,-2.26697235,1.2871477
500.xyz,20,-1552.03286,16,Au,-0.0,2.26697235,1.2871477
500.xyz,20,-1552.03286,17,Au,0.0,-2.25279364,-3.90594171
500.xyz,20,-1552.03286,18,Au,0.0,2.25279364,-3.90594171
500.xyz,20,-1552.03286,19,Au,0.0,-2.25279364,3.90594171
500.xyz,20,-1552.03286,20,Au,0.0,2.25279364,3.90594171
266.xyz,20,-1551.874621,1,Au,-0.0,-5.76677996,-0.00049002
266.xyz,20,-1551.874621,2,Au,-0.0,5.76677996,-0.00049002
266.xyz,20,-1551.874621,3,Au,-0.0,-1.32106252,2.67520955
266.xyz,20,-1551.874621,4,Au,0.0,1.32106252,2.67520955
266.xyz,20,-1551.874621,5,Au,0.0,3.56429788,-1.34821583
266.xyz,20,-1551.874621,6,Au,-0.0,-3.56429788,-1.34821583
266.xyz,20,-1551.874621,7,Au,-0.0,3.56450724,1.34773476
266.xyz,20,-1551.874621,8,Au,0.0,-3.56450724,1.34773476
266.xyz,20,-1551.874621,9,Au,0.0,1.32073809,-2.67507091
266.xyz,20,-1551.874621,10,Au,-0.0,-1.32073809,-2.67507091
266.xyz,20,-1551.874621,11,Au,0.0,1.32965741,0.00013692
266.xyz,20,-1551.874621,12,Au,-0.0,-1.32965741,0.00013692
266.xyz,20,-1551.874621,13,Au,-2.26765489,1.33447447,1.32417618
266.xyz,20,-1551.874621,14,Au,2.26765489,-1.33447447,1.32417618
266.xyz,20,-1551.874621,15,Au,-2.26765489,-1.33447447,1.32417618
266.xyz,20,-1551.874621,16,Au,2.26765489,1.33447447,1.32417618
266.xyz,20,-1551.874621,17,Au,-2.26772366,1.3343822,-1.3238284
266.xyz,20,-1551.874621,18,Au,2.26772366,-1.3343822,-1.3238284
266.xyz,20,-1551.874621,19,Au,-2.26772366,-1.3343822,-1.3238284
266.xyz,20,-1551.874621,20,Au,2.26772366,1.3343822,-1.3238284
528.xyz,20,-1550.159756,1,Au,-3e-08,0.0,6.68043839
528.xyz,20,-1550.159756,2,Au,-2.2e-07,-0.0,-6.68043839
528.xyz,20,-1550.159756,3,Au,-2.911e-05,-0.0,-4.12137704
528.xyz,20,-1550.159756,4,Au,-4.96e-06,0.0,4.12137704
528.xyz,20,-1550.159756,5,Au,2.2e-07,-1.35419242,-0.0
528.xyz,20,-1550.159756,6,Au,2.2e-07,1.35419242,-0.0
528.xyz,20,-1550.159756,7,Au,3.1555021,-0.0,-5.5e-07
528.xyz,20,-1550.159756,8,Au,-3.15550341,-0.0,5.5e-07
528.xyz,20,-1550.159756,9,Au,-1.38069,-0.0,1.9034609
528.xyz,20,-1550.159756,10,Au,1.38069048,-0.0,1.9034599
528.xyz,20,-1550.159756,11,Au,1.38069162,0.0,-1.90345717
528.xyz,20,-1550.159756,12,Au,-1.38068886,0.0,-1.90346363
528.xyz,20,-1550.159756,13,Au,2.54918367,0.0,4.30670644
528.xyz,20,-1550.159756,14,Au,-2.54917904,0.0,4.30670593
528.xyz,20,-1550.159756,15,Au,-2.54916758,0.0,-4.30670472
528.xyz,20,-1550.159756,16,Au,2.54919514,-0.0,-4.30670765
528.xyz,20,-1550.159756,17,Au,-4e-08,2.15132276,2.52334821
528.xyz,20,-1550.159756,18,Au,-4e-08,-2.15132276,2.52334821
528.xyz,20,-1550.159756,19,Au,-9e-08,2.15132276,-2.52334821
528.xyz,20,-1550.159756,20,Au,-9e-08,-2.15132276,-2.52334821
299.xyz,20,-1553.880941,1,Au,0.0,-1.30416215,2.99435451
299.xyz,20,-1553.880941,2,Au,-0.0,1.30416213,2.9943545
299.xyz,20,-1553.880941,3,Au,-0.0,1.3079798,-1.06560098
299.xyz,20,-1553.880941,4,Au,0.0,-1.3079798,-1.06560098
299.xyz,20,-1553.880941,5,Au,-1.32499227,-2.46861955,1.08916934
299.xyz,20,-1553.880941,6,Au,1.32499227,2.46861956,1.08916934
299.xyz,20,-1553.880941,7,Au,-1.32499227,2.46861956,1.08916934
299.xyz,20,-1553.880941,8,Au,1.32499227,-2.46861955,1.08916934
299.xyz,20,-1553.880941,9,Au,1.29959856,3.6059526,-1.27788704
299.xyz,20,-1553.880941,10,Au,-1.29959856,-3.6059526,-1.27788704
299.xyz,20,-1553.880941,11,Au,1.29959856,-3.6059526,-1.27788704
299.xyz,20,-1553.880941,12,Au,-1.29959856,3.6059526,-1.27788704
299.xyz,20,-1553.880941,13,Au,-3.49481055,-3.55246094,0.11745839
299.xyz,20,-1553.880941,14,Au,3.49481055,3.55246095,0.11745838
299.xyz,20,-1553.880941,15,Au,-3.49481055,3.55246095,0.11745838
299.xyz,20,-1553.880941,16,Au,3.49481055,-3.55246094,0.11745839
299.xyz,20,-1553.880941,17,Au,-2.64035256,-1.30978763,-0.89311745
299.xyz,20,-1553.880941,18,Au,2.64035256,1.30978763,-0.89311745
299.xyz,20,-1553.880941,19,Au,-2.64035256,1.30978763,-0.89311745
299.xyz,20,-1553.880941,20,Au,2.64035256,-1.30978763,-0.89311745
716.xyz,20,-1551.364619,1,Au,0.16098982,-0.0,-2.36996664
716.xyz,20,-1551.364619,2,Au,-0.16098982,-0.0,2.36996664
716.xyz,20,-1551.364619,3,Au,2.69621874,0.0,-1.57412338
716.xyz,20,-1551.364619,4,Au,-2.69621874,0.0,1.57412338
716.xyz,20,-1551.364619,5,Au,-2.04515174,0.0,4.19425696
716.xyz,20,-1551.364619,6,Au,2.04515174,-0.0,-4.19425696
716.xyz,20,-1551.364619,7,Au,-2.07766147,-0.0,-0.97336162
716.xyz,20,-1551.364619,8,Au,2.07766147,-1e-08,0.97336162
716.xyz,20,-1551.364619,9,Au,-0.0,1.30358265,-0.0
716.xyz,20,-1551.364619,10,Au,0.0,-1.30358266,0.0
716.xyz,20,-1551.364619,11,Au,0.0,3.93117812,-0.0
716.xyz,20,-1551.364619,12,Au,0.0,-3.93117812,-0.0
716.xyz,20,-1551.364619,13,Au,-2.81728151,2.17925769,3.0385485
716.xyz,20,-1551.364619,14,Au,2.81728151,2.17925769,-3.0385485
716.xyz,20,-1551.364619,15,Au,2.81728151,-2.17925769,-3.0385485
716.xyz,20,-1551.364619,16,Au,-2.81728151,-2.17925769,3.0385485
716.xyz,20,-1551.364619,17,Au,0.38904707,-2.62438469,-2.22208542
716.xyz,20,-1551.364619,18,Au,-0.38904707,-2.62438468,2.22208542
716.xyz,20,-1551.364619,19,Au,-0.38904707,2.62438469,2.22208542
716.xyz,20,-1551.364619,20,Au,0.38904707,2.62438469,-2.22208542
702.xyz,20,-1552.112417,1,Au,3.48469,-0.0,-0.56306296
702.xyz,20,-1552.112417,2,Au,-3.48469,-0.0,0.56306296
702.xyz,20,-1552.112417,3,Au,1.08276514,-0.0,0.69623568
702.xyz,20,-1552.112417,4,Au,-1.08276514,0.0,-0.69623567
702.xyz,20,-1552.112417,5,Au,-5.25913509,-0.0,-1.36749359
702.xyz,20,-1552.112417,6,Au,5.25913509,0.0,1.36749359
702.xyz,20,-1552.112417,7,Au,3.54667264,-0.0,-3.18531361
702.xyz,20,-1552.112417,8,Au,-3.54667264,-0.0,3.18531361
702.xyz,20,-1552.112417,9,Au,-1.20105136,0.0,2.0237639
702.xyz,20,-1552.112417,10,Au,1.20105136,-0.0,-2.02376391
702.xyz,20,-1552.112417,11,Au,1.25551878,-0.0,3.29387776
702.xyz,20,-1552.112417,12,Au,-1.25551878,0.0,-3.29387776
702.xyz,20,-1552.112417,13,Au,1.98192055,2.16022766,-0.48199435
702.xyz,20,-1552.112417,14,Au,-1.98192055,2.16022766,0.48199435
702.xyz,20,-1552.112417,15,Au,-1.98192055,-2.16022766,0.48199435
702.xyz,20,-1552.112417,16,Au,1.98192055,-2.16022766,-0.48199435
702.xyz,20,-1552.112417,17,Au,-3.0479293,1.32383208,-1.79176539
702.xyz,20,-1552.112417,18,Au,3.04792929,1.32383207,1.79176539
702.xyz,20,-1552.112417,19,Au,3.04792929,-1.32383207,1.79176539
702.xyz,20,-1552.112417,20,Au,-3.0479293,-1.32383208,-1.79176539
919.xyz,20,-1555.881308,1,Au,-0.0,0.0,-2.0463836
919.xyz,20,-1555.881308,2,Au,0.0,0.0,2.0463836
919.xyz,20,-1555.881308,3,Au,-3.52856696,2.03721909,0.0
919.xyz,20,-1555.881308,4,Au,0.0,-4.07443817,0.0
919.xyz,20,-1555.881308,5,Au,3.52856696,2.03721909,-0.0
919.xyz,20,-1555.881308,6,Au,3.52874765,-2.0373234,-0.0
919.xyz,20,-1555.881308,7,Au,-0.0,4.07464682,-0.0
919.xyz,20,-1555.881308,8,Au,-3.52874765,-2.0373234,0.0
919.xyz,20,-1555.881308,9,Au,-1.3101461,2.26921473,1.40081254
919.xyz,20,-1555.881308,10,Au,-1.31012455,-2.26922716,1.40081254
919.xyz,20,-1555.881308,11,Au,2.62027065,1.244e-05,1.40081254
919.xyz,20,-1555.881308,12,Au,-1.3101461,2.26921473,-1.40081254
919.xyz,20,-1555.881308,13,Au,-1.31012455,-2.26922716,-1.40081254
919.xyz,20,-1555.881308,14,Au,2.62027065,1.244e-05,-1.40081254
919.xyz,20,-1555.881308,15,Au,-2.62027065,1.244e-05,1.40081254
919.xyz,20,-1555.881308,16,Au,1.3101461,2.26921473,1.40081254
919.xyz,20,-1555.881308,17,Au,1.31012455,-2.26922716,1.40081254
919.xyz,20,-1555.881308,18,Au,-2.62027065,1.244e-05,-1.40081254
919.xyz,20,-1555.881308,19,Au,1.3101461,2.26921473,-1.40081254
919.xyz,20,-1555.881308,20,Au,1.31012455,-2.26922716,-1.40081254
931.xyz,20,-1555.433278,1,Au,-0.28429804,-2.18e-05,-1.2405421
931.xyz,20,-1555.433278,2,Au,0.28429804,2.18e-05,1.2405421
931.xyz,20,-1555.433278,3,Au,-2.28791741,-5.5e-07,0.54624455
931.xyz,20,-1555.433278,4,Au,1.63416209,-2.23325367,0.94846944
931.xyz,20,-1555.433278,5,Au,1.63415422,2.23324347,0.94847229
931.xyz,20,-1555.433278,6,Au,-1.63416209,2.23325367,-0.94846944
931.xyz,20,-1555.433278,7,Au,2.28791741,5.5e-07,-0.54624455
931.xyz,20,-1555.433278,8,Au,-1.63415422,-2.23324347,-0.94847229
931.xyz,20,-1555.433278,9,Au,-1.51464921,3.8e-07,3.10824631
931.xyz,20,-1555.433278,10,Au,0.80520656,-1.39128206,3.38436007
931.xyz,20,-1555.433278,11,Au,0.80520449,1.39128122,3.38435593
931.xyz,20,-1555.433278,12,Au,-0.80520656,1.39128206,-3.38436007
931.xyz,20,-1555.433278,13,Au,1.51464921,-3.8e-07,-3.10824631
931.xyz,20,-1555.433278,14,Au,-0.80520449,-1.39128122,-3.38435593
931.xyz,20,-1555.433278,15,Au,-2.73795148,-1.53e-06,-2.07981318
931.xyz,20,-1555.433278,16,Au,1.05483908,-2.23158346,-1.62563105
931.xyz,20,-1555.433278,17,Au,1.05484476,2.23159301,-1.62563046
931.xyz,20,-1555.433278,18,Au,-1.05483908,2.23158346,1.62563105
931.xyz,20,-1555.433278,19,Au,2.73795148,1.53e-06,2.07981318
931.xyz,20,-1555.433278,20,Au,-1.05484476,-2.23159301,1.62563046
925.xyz,20,-1552.853189,1,Au,-0.0,0.00063529,-1.83131218
925.xyz,20,-1552.853189,2,Au,-0.0,0.00063529,1.83131218
925.xyz,20,-1552.853189,3,Au,-3.91004093,2.25676557,1.31153689
925.xyz,20,-1552.853189,4,Au,0.0,-4.51512745,1.31147434
925.xyz,20,-1552.853189,5,Au,3.91004093,2.25676557,1.31153689
925.xyz,20,-1552.853189,6,Au,-3.91004093,2.25676557,-1.31153689
925.xyz,20,-1552.853189,7,Au,0.0,-4.51512745,-1.31147434
925.xyz,20,-1552.853189,8,Au,3.91004093,2.25676557,-1.31153689
925.xyz,20,-1552.853189,9,Au,-1.30166143,2.27095577,-1.34575717
