filename,n_atoms,energy,energy_per_atom,mean_bond_length,std_bond_length,n_bonds,mean_coordination,std_coordination,max_coordination,min_coordination,radius_of_gyration,asphericity,surface_fraction,x_range,y_range,z_range,max_range,anisotropy
528.xyz,20,-1550.159756,-77.5079878,2.7706838622083785,0.29455494110696095,53,4.5,2.6172504656604803,8,1,3.9566022510553522,0.6372654257759639,0.6,6.31100551,4.30264552,13.36087678,13.36087678,3.1052701687588713
299.xyz,20,-1553.880941,-77.69404705,2.6410133954603623,0.04988877299030103,48,4.8,1.3266499161421599,7,3,3.6455348031182355,0.29319469582885366,0.7,6.9896211,7.2119052,4.27224155,7.2119052,1.6880846074819902
716.xyz,20,-1551.364619,-77.56823095,2.6930715147328335,0.20839294233417194,49,4.5,1.6278820596099706,8,3,3.5689357035925537,0.3906695116550847,0.8,5.63456302,7.86235624,8.38851392,8.38851392,1.4887603333612194
702.xyz,20,-1552.112417,-77.60562085000001,2.6633080090947647,0.055785886496966475,53,5.3,2.1470910553583886,9,2,3.61240168376362,0.46100359132455254,0.7,10.51827018,4.32045532,6.58775552,10.51827018,2.4345281691282485
919.xyz,20,-1555.881308,-77.7940654,2.663931936425298,0.05653400216192406,54,5.4,0.9165151389911681,6,4,3.270503626035944,0.13808163553257805,1.0,7.0574953,8.149084989999999,4.0927672,8.149084989999999,1.9910941892810319
931.xyz,20,-1555.433278,-77.7716639,2.6905458771900337,0.05991394896742852,67,6.7,1.5524174696260027,11,6,3.059273129847422,0.2531976233430833,0.9,5.47590296,4.46650734,6.76872014,6.76872014,1.5154391619112397
925.xyz,20,-1552.853189,-77.64265945,2.637020929444236,0.030776347443458838,45,4.5,1.02469507659596,6,3,3.4874480313458447,0.13052640095201498,1.0,7.82008186,6.78608322,3.66262436,7.82008186,2.135103437143087
909.xyz,20,-1551.470058,-77.57350290000001,2.7959114017199984,0.3234170342248015,55,4.3,1.6155494421403513,8,1,3.400846619892249,0.32776793500725043,0.85,5.20860992,4.983956839999999,10.5546858,10.5546858,2.1177321832506077
921.xyz,20,-1552.126797,-77.60633985,2.6616375789254483,0.08516520867456574,51,5.1,1.374772708486752,7,3,3.3605190550052266,0.09542165050080115,0.7,7.11139761,6.991032649999999,7.12671234,7.12671234,1.0194076750592778
935.xyz,20,-1553.964507,-77.69822535,2.695404603865075,0.0963603134680043,62,6.2,2.315167380558045,10,4,3.1463591196762137,0.10502019389049816,0.7,6.7549649,7.82964448,6.2735121,7.82964448,1.2480480399487872
706.xyz,20,-1555.569022,-77.7784511,2.6863749337324525,0.11527617024876334,61,6.0,1.7320508075688772,9,3,3.486898185373249,0.4830589500877399,0.9,4.30725411,6.79569071,9.850308640000002,9.850308640000002,2.286911426268278
712.xyz,20,-1551.950672,-77.59753359999999,2.751283933783511,0.27146474718251007,53,4.5,2.0124611797498106,7,2,3.556199819375993,0.3000488131378879,0.6,8.6265594,6.15228757,7.89397619,8.6265594,1.4021710301815427
289.xyz,20,-1551.7881,-77.589405,2.6155281979716407,0.026200646250511613,39,3.9,1.3747727084867523,6,2,4.023209212547022,0.3429461068438333,0.65,6.90673453,9.702304649999999,5.4285269099999995,9.702304649999999,1.787281303170329
262.xyz,20,-1552.366152,-77.61830760000001,2.6454539531911907,0.03857835138417733,50,5.0,2.04939015319192,8,2,3.7884338991535076,0.413305799542912,0.6,10.05208032,3.9105093799999997,7.328058889999999,10.05208032,2.5705296530959862
504.xyz,20,-1548.139368,-77.40696840000001,2.5852220851764014,0.009933252194774147,31,3.1,1.3,6,1,4.060192000357173,0.1677305557877815,0.6,9.61973132,9.65755674,7.78706364,9.65755674,1.2402051898474018
510.xyz,20,-1549.572931,-77.47864655,2.745622365053435,0.29725307692996983,44,3.8,1.7776388834631176,6,1,4.028836413039023,0.5127883318163415,0.5,13.51556722,6.44092325,7.93030828,13.51556722,2.0983897331799444
276.xyz,20,-1551.769261,-77.58846305,2.6897543862278774,0.1911279939429214,49,4.5,1.3601470508735443,7,2,3.614811645418456,0.42409200266500235,0.8,4.51356137,6.47735512,9.72483542,9.72483542,2.154581409845769
538.xyz,20,-1551.077227,-77.55386135,2.6750642481695004,0.11928270012872101,47,4.7,2.5317977802344322,10,3,3.5705434932465177,0.4028692363734847,0.8,7.76239898,4.53439272,10.31476974,10.31476974,2.2747852638577806
316.xyz,20,-1555.942377,-77.79711885,2.6596922729301973,0.047569624910363366,54,5.4,0.9165151389911681,6,4,3.2693657551668394,0.14032386351241746,1.0,7.08007612,8.1753677,4.07859312,8.1753677,2.004457777342595
470.xyz,20,-1550.241691,-77.51208455,2.7140673980417445,0.2224912626069166,43,3.9,1.5779733838059502,6,1,3.931908171302368,0.16897440861503263,0.5,9.60628968,7.76092398,9.61012742,9.61012742,1.2382710415364742
464.xyz,20,-1551.656057,-77.58280285,2.7435397186706774,0.2058891245461309,53,4.9,2.3853720883753127,10,2,3.76226943462747,0.46735174300921783,0.6,9.83110395,7.6922606,4.82503114,9.83110395,2.037521347478806
302.xyz,20,-1555.594658,-77.7797329,2.657741718093933,0.04405642995011588,57,5.7,1.1,7,4,3.396110887456187,0.27048561705500596,1.0,6.91731026,7.34014857,2.43236595,7.34014857,3.0176991130795927
458.xyz,20,-1548.722512,-77.4361256,2.6620916772831236,0.12100714717505721,41,4.1,2.586503431275513,10,1,3.671203644579546,0.11749590864056861,0.6,10.16127804,9.55809482,7.74098312,10.16127804,1.3126598886059835
869.xyz,20,-1553.636297,-77.68181485,2.639315951859201,0.02942494543526499,48,4.8,1.4696938456699067,6,3,3.408247368414407,0.004163039276949496,0.4,4.95159918,4.94937548,4.95806802,4.95806802,1.0017562902703838
29.xyz,20,-1548.396871,-77.41984355,2.624184647319341,0.05177901593857286,36,3.6,1.3564659966250536,6,2,3.5749730747692143,0.05430480098696924,0.8,6.23883194,6.23883194,4.574126919999999,6.23883194,1.3639394028882785
855.xyz,20,-1545.009155,-77.25045775,2.657345472416299,0.07018508910222003,42,4.2,3.249615361854384,9,1,3.40557948386922,3.829024801611394e-17,0.7,9.23445108,9.23445108,9.23445108,9.23445108,1.0
15.xyz,20,-1551.37442,-77.56872100000001,2.649657134901153,0.06886240239999071,44,4.4,1.854723699099141,7,2,3.459135241516576,0.008991400731414963,0.6,5.85434478,5.85434478,4.91718418,5.85434478,1.1905888747897178
841.xyz,20,-1549.528714,-77.4764357,2.645942135932588,0.05443296667348871,43,4.3,1.3076696830622023,8,3,3.8077012583388385,0.5237540050965777,0.85,4.926291689999999,4.61580573,10.389033640000001,10.389033640000001,2.250751926684748
699.xyz,20,-1550.551727,-77.52758635,2.676247324551301,0.1681988461455737,47,4.3,2.0999999999999996,9,1,3.7181058971797243,0.25152444553636283,0.5,8.28523738,9.68882802,7.14144942,9.68882802,1.3567033035151008
672.xyz,20,-1552.177724,-77.6088862,2.622431348388054,0.02641323395567673,43,4.3,1.8466185312619385,8,1,4.140616496827412,0.430829270162819,0.45,9.40328029,4.26507186,11.51801367,11.51801367,2.7005438707895535
114.xyz,20,-1555.239197,-77.76195985000001,2.649960668124697,0.03175955119497259,52,5.2,0.39999999999999997,6,5,3.218536531865678,0.02128334201003793,1.0,5.6409963,5.6409973,4.98222012,5.6409973,1.1322256271567543
100.xyz,20,-1552.217633,-77.61088165,2.6948968431834346,0.13620983860202354,54,5.2,1.9899748742132402,8,2,3.3085065259647606,0.1525926610900702,0.7,8.74415277,9.15910018,4.33241278,9.15910018,2.114087610091483
666.xyz,20,-1551.731636,-77.5865818,2.6863230878568065,0.16785331449945992,49,4.8,2.2045407685048604,10,1,3.8869539423350656,0.2858636516530408,0.55,9.14809501,4.58812714,9.159965679999999,9.159965679999999,1.996449836828192
896.xyz,20,-1553.540372,-77.6770186,2.684489248591171,0.1797197047762425,52,4.8,0.9797958971132712,6,3,3.4098604962759995,0.19733009995994252,0.9,4.99204828,7.22393898,6.0744859899999994,7.22393898,1.4470891655719325
128.xyz,20,-1551.041262,-77.5520631,2.610602635222626,0.012144672944921985,40,4.0,1.0954451150103321,5,2,3.6307186717380073,0.16960276085443202,0.6,10.75761623,10.75761508,3.7590981599999997,10.75761623,2.86175454114771
882.xyz,20,-1552.063497,-77.60317485,2.6577572334812745,0.06183765258733389,51,5.1,2.3216373532487804,10,2,3.5613744431819314,0.26845022140795555,0.6,8.2467868,4.39798934,9.32808831,9.32808831,2.1209892950763725
883.xyz,20,-1553.468841,-77.67344205,2.724795007216196,0.2035901718469409,60,5.5,2.29128784747792,12,3,3.34962679266207,0.24483899398557765,0.8,7.80833126,4.42477416,7.88460992,7.88460992,1.7819236948355348
897.xyz,20,-1552.553079,-77.62765395,2.6522555576637195,0.03615229581797614,51,5.1,1.6401219466856725,8,3,3.500260001588541,0.3554467319849437,0.8,6.25325951,7.0303916,4.2930209999999995,7.0303916,1.6376327066650735
129.xyz,20,-1552.849328,-77.6424664,2.6759882666230204,0.15451655546383056,48,4.8,1.661324772583615,7,2,3.726812709816718,0.33074367213161754,0.7,11.34429436,10.27253152,2.74815074,11.34429436,4.12797383887319
101.xyz,20,-1552.886542,-77.6443271,2.674360168916323,0.07134347420309836,55,5.5,2.29128784747792,10,2,3.2230072363296403,0.18569667262806092,0.7,9.35292086,7.7959399,4.46854086,9.35292086,2.0930592676733406
667.xyz,20,-1552.51333,-77.6256665,2.696472424252477,0.18347309368427367,52,4.9,1.8138357147217055,9,2,3.560376921670552,0.35966527654571445,0.5,7.44976991,7.69351138,11.187826359999999,11.187826359999999,1.5017680405112002
673.xyz,20,-1552.777499,-77.63887495,2.667208386934901,0.14866152563163035,47,4.7,1.8466185312619385,8,3,4.062338796160242,0.5031338768172957,0.7,8.76572738,4.4658005,10.94005048,10.94005048,2.449740081313529
115.xyz,20,-1555.19279,-77.7596395,2.6457220522387623,0.02449826855848206,52,5.2,0.39999999999999997,6,5,3.20882556768954,0.022543446377191186,1.0,5.4521899000000005,5.46208203,5.03574626,5.46208203,1.0846618848504095
698.xyz,20,-1551.406809,-77.57034045,2.706891116558263,0.19495550657758895,51,4.7,2.238302928559939,8,1,3.5900421356702945,0.28445825612721076,0.7,8.29035792,7.85033644,8.44091128,8.44091128,1.0752292394744802
840.xyz,20,-1552.781831,-77.63909155,2.699451087018333,0.08383319373374545,58,5.8,2.4,11,1,3.2846289221579266,0.35648376896686573,0.85,4.76165181,4.74312024,10.73602733,10.73602733,2.2634946589504974
14.xyz,20,-1552.866415,-77.64332075,2.667931996625111,0.05305706426028307,52,5.2,1.4696938456699067,7,4,3.2746354227795735,0.3042136198904238,1.0,4.51126772,4.51126772,7.099016580000001,7.099016580000001,1.5736189959482165
854.xyz,20,-1553.238322,-77.6619161,2.6530427695188505,0.0568020874759835,52,5.2,1.4,9,4,3.461505763023557,0.3769960782203049,0.9,4.736884310000001,4.73032688,7.33610684,7.33610684,1.550866784918678
28.xyz,20,-1554.990032,-77.7495016,2.676243791010408,0.07681319259617747,58,5.8,1.32664991614216,8,4,3.36795168105478,0.38915343214549264,0.8,8.36178379,7.432495169999999,4.49502444,8.36178379,1.8602309957629508
868.xyz,20,-1544.800755,-77.24003775,2.6303261574436827,0.03379008929608186,36,3.6,1.9595917942265426,6,2,3.519261286239007,1.4342576940885497e-16,0.6,5.84052336,5.84052336,5.84052336,5.84052336,1.0
459.xyz,20,-1548.124177,-77.40620885,2.6062303468384163,0.025985823152065473,35,3.5,2.0124611797498106,8,1,3.8790799586996996,0.38437297498988743,0.5,10.42247066,5.14784008,9.57781464,10.42247066,2.02462984436766
465.xyz,20,-1549.737256,-77.4868628,2.66638224863908,0.15997531762692863,42,4.2,1.98997487421324,8,2,3.6689169879169916,0.07440813322050911,0.7,8.28116878,8.87384064,8.18451076,8.87384064,1.0842237123529666
303.xyz,20,-1551.426123,-77.57130615,2.631734917021634,0.04150714972830324,41,4.1,1.3747727084867518,6,2,3.7006975805732987,0.16775262228195395,0.8,7.08712633,7.53072508,4.08362584,7.53072508,1.8441271005376927
317.xyz,20,-1541.630744,-77.0815372,2.5616504404284455,0.015054685546546787,25,2.5,0.6708203932499369,3,1,5.428562527675509,0.2459237841239816,0.4,13.98396302,12.11046722,2.53112048,13.98396302,5.524811296220874
471.xyz,20,-1550.956912,-77.5478456,2.6278987862701975,0.03978382419526076,40,4.0,1.8439088914585775,7,1,3.9458233396271947,0.3301047897694474,0.5,12.30456622,8.92504694,7.26872574,12.30456622,1.6928092571009565
539.xyz,20,-1551.630032,-77.5815016,2.8009087680357476,0.25177989133364065,65,5.3,2.758622844826744,12,2,3.223690320447336,0.12030488663454358,0.9,9.19933408,7.733501479999999,4.82409714,9.19933408,1.9069545684977645
511.xyz,20,-1551.65404,-77.582702,2.730208190082174,0.22759863438308772,53,4.9,2.1656407827707715,8,2,3.6713455111694104,0.3102338575753443,0.4,9.59592551,8.18045506,6.29268138,9.59592551,1.5249342737260916
277.xyz,20,-1554.470402,-77.7235201,2.6430372154410424,0.04138848092493537,50,5.0,1.0,6,4,3.5170951700715487,0.31057795696358004,1.0,4.31330514,7.92191754,6.81088679,7.92191754,1.8366234900784228
263.xyz,20,-1553.586011,-77.67930055000001,2.6585902765192992,0.08858328747241462,50,5.0,1.7888543819998317,9,3,3.742333592255341,0.19525109580002717,0.7,7.95962556,4.25153494,7.935477560000001,7.95962556,1.872176913122111
505.xyz,20,-1551.920745,-77.59603725,2.641119696791849,0.05263426517742098,45,4.5,1.9621416870348585,9,2,3.6732002697492194,0.37840160805181033,0.5,9.71421,11.66998084,4.5637503,11.66998084,2.5571032753479086
288.xyz,20,-1553.835336,-77.69176680000001,2.6546564522661042,0.11784247537659524,48,4.7,1.4866068747318506,8,2,3.5416727083025283,0.15478421826707195,0.55,7.34156709,7.39317236,6.68050626,7.39317236,1.1066784570305905
713.xyz,20,-1553.830173,-77.69150865,2.723740652748601,0.1957604162218096,63,5.9,1.7578395831246947,10,3,3.2144258840549504,0.19362626044066922,0.8,6.76380011,4.69048494,7.09079376,7.09079376,1.5117400121105602
707.xyz,20,-1554.357546,-77.7178773,2.698582197148894,0.16379200890117782,60,5.7,1.7349351572897473,11,3,3.2677309149489457,0.22646916127972472,0.75,7.90268335,5.22199856,6.40675174,7.90268335,1.5133446053650386
934.xyz,20,-1555.942374,-77.7971187,2.659714417901075,0.04752599160589796,54,5.4,0.9165151389911681,6,4,3.2694023263621195,0.1403435935834632,1.0,7.0802938,8.17562202,4.0774139,8.17562202,2.005099855082164
920.xyz,20,-1550.703443,-77.53517215000001,2.6414327953910486,0.0698008638214621,43,4.3,1.1874342087037917,7,3,3.370998426924182,0.09866634483701281,0.9,7.05283683,6.11754429,7.14132932,7.14132932,1.1673522873669298
908.xyz,20,-1538.497324,-76.9248662,2.5716970189605615,0.025503366236466922,23,2.3,1.2688577540449522,5,1,6.801337627795362,0.17018872023657639,0.45,15.45320588,14.53786555,9.06471494,15.45320588,1.704764681767257
936.xyz,20,-1555.915122,-77.7957561,2.661698870599581,0.051532701896487364,54,5.4,0.9165151389911681,6,4,3.2699624867785175,0.13936928940458754,1.0,7.07062316,8.164225590000001,4.08385288,8.164225590000001,1.9991478218970513
922.xyz,20,-1553.33042,-77.666521,2.6649801924777594,0.0626115978648244,51,5.1,1.7,8,2,3.357925303039786,0.14472531298255648,0.7,4.70969106,6.6815014999999995,7.80416387,7.80416387,1.6570436936472857
711.xyz,20,-1551.003084,-77.5501542,2.628886728254197,0.025783972871580154,42,4.2,1.7776388834631178,7,2,3.534911594898556,0.12689382301167304,0.5,8.14359038,7.20455393,8.37417413,8.37417413,1.162344568638686
705.xyz,20,-1553.88473,-77.6942365,2.731166488329275,0.21471421139866553,60,5.5,1.9874606914351791,10,3,3.3419534651117213,0.285780474905537,0.7,6.6949919,6.32476811,7.7867847900000005,7.7867847900000005,1.2311573570086194
739.xyz,20,-1552.661507,-77.63307535,2.6391977022508173,0.03579865535222702,49,4.9,1.2206555615733703,7,3,3.6064600043826203,0.3720636048865503,0.9,3.6693046899999997,10.09170312,7.2856661,10.09170312,2.7503039329230523
275.xyz,20,-1555.438587,-77.77192935000001,2.689791197820901,0.06001796531234019,67,6.7,1.5524174696260025,11,6,3.0578624609958944,0.25331501770689846,0.9,6.96035568,4.47271106,4.69918007,6.96035568,1.5561827237729058
513.xyz,20,-1550.37212,-77.518606,2.694441828231707,0.19731083477589878,45,4.1,1.9723082923316018,8,3,3.5849553057629997,0.38150819752795406,0.7,7.82669186,9.6239019,5.17511896,9.6239019,1.8596484398495836
507.xyz,20,-1550.487256,-77.52436279999999,2.6239799586463035,0.03353979957195432,40,4.0,1.8439088914585775,7,1,4.170847316278123,0.2454019733256056,0.5,3.72426566,12.3801426,12.29847584,12.3801426,3.324183538507293
261.xyz,20,-1551.830198,-77.5915099,2.669560940142777,0.07165417168053845,52,5.2,1.8867962264113212,8,2,3.4146371982750097,0.2579334662269394,0.8,7.66224951,4.65885105,7.6485201400000005,7.66224951,1.6446650532001876
249.xyz,20,-1551.799014,-77.5899507,2.748531636433294,0.22430131052735042,57,5.3,1.7058722109231983,9,3,3.2147372231970963,0.11851520135747737,0.85,7.09764932,4.5426268,7.54808836,7.54808836,1.6616131353779713
498.xyz,20,-1552.032863,-77.60164315,2.695651398326147,0.11751113307111358,51,5.1,2.343074902771996,10,3,3.5564037883779105,0.30072315982665243,0.6,10.41095764,4.63398202,7.6823504,10.41095764,2.246654733459669
301.xyz,20,-1551.841099,-77.59205495,2.6184412667842922,0.023893904222872783,40,4.0,1.2649110640673518,6,3,3.596681022930537,0.025010063141782526,0.6,6.229299920000001,6.26659529,4.71323146,6.26659529,1.3295751212693465
467.xyz,20,-1548.472055,-77.42360275,2.6686070443770435,0.18104555863916483,39,3.5,2.0124611797498106,8,1,3.9296187245079905,0.10989861832055417,0.5,8.00062134,7.84982076,9.41653846,9.41653846,1.1995864297925702
473.xyz,20,-1551.749484,-77.5874742,2.7510301098614978,0.23698232882942974,55,5.1,2.256102834535696,10,2,3.7604175586920436,0.5610662902618598,0.5,10.44845584,4.62924278,4.55098278,10.44845584,2.295868023477777
315.xyz,20,-1555.942373,-77.79711865,2.659658435073904,0.04752988493550567,54,5.4,0.9165151389911681,6,4,3.2693463502279116,0.14035498369065696,1.0,7.08004046,8.17532666,4.07637352,8.17532666,2.0055391440183823
329.xyz,20,-1554.514736,-77.7257368,2.6757102798588988,0.08492684293619128,56,5.6,1.2,10,4,3.2506178673851145,0.2629890548556955,0.9,4.015075489999999,5.5994393,6.79447694,6.79447694,1.6922413929507465
842.xyz,20,-1552.273042,-77.6136521,2.679236098829577,0.08478540744681129,54,5.4,2.034698994937581,10,4,3.2975041879051665,0.11140501967530093,0.85,7.6251682,7.4026783300000005,4.5456293,7.6251682,1.677472511891808
856.xyz,20,-1545.009163,-77.25045815,2.6572872004424117,0.07001556642194272,42,4.2,3.249615361854384,9,1,3.405608270306079,1.0719524834465341e-09,0.7,9.23485038,9.23485036,9.23485038,9.23485038,1.0000000021657092
16.xyz,20,-1550.84607,-77.5423035,2.628115897567698,0.050881034287470525,41,4.1,2.0223748416156684,7,1,3.9263106005362403,0.08552848763808824,0.4,8.72899007,8.333937129999999,5.04608332,8.72899007,1.7298545260643852
665.xyz,20,-1553.471863,-77.67359315,2.6848384479704963,0.1538566920607734,53,4.9,1.9723082923316022,10,3,3.4735771915632525,0.24342977791536677,0.8,9.43820981,4.541183139999999,7.39798398,9.43820981,2.078359211471925
103.xyz,20,-1548.519202,-77.4259601,2.6843367478078566,0.25900240816637243,36,3.2,1.1661903789690602,5,2,4.625566916231641,0.2500000003116829,0.4,12.13933988,12.13933988,0.0,12.13933988,1.0
117.xyz,20,-1547.451362,-77.3725681,2.5961584279002756,0.02612372247972514,36,3.6,1.4966629547095767,6,2,4.334777341495075,0.1948205829938152,0.8,8.02076324,8.02076324,2.6523127,8.02076324,3.0240639574662525
671.xyz,20,-1551.897453,-77.59487265,2.6669234314678754,0.1483350452242392,45,4.5,2.0124611797498106,8,2,4.101608066709828,0.37104746493243973,0.4,9.4424097,4.40812264,8.1711845,9.4424097,2.142047867343364
659.xyz,20,-1552.324414,-77.6162207,2.61224886771335,0.02599105212593501,39,3.9,1.374772708486752,6,2,4.824025387503096,0.5386307924533597,0.3,13.19445106,0.0,10.69272516,13.19445106,1.0
881.xyz,20,-1552.331671,-77.61658355,2.6506247805027296,0.040956690836119414,52,5.2,2.293468988235943,10,2,3.492056108540883,0.3232698015554851,0.75,7.49804079,4.42424162,9.49099446,9.49099446,2.145225165166273
895.xyz,20,-1553.893351,-77.69466754999999,2.6595499341292586,0.056658524634831745,54,5.4,1.9595917942265426,9,3,3.455888179589406,0.22159258089681433,0.65,6.41221556,6.95572317,4.965499100000001,6.95572317,1.4008104784471713
