filename,n_atoms,energy,energy_per_atom,mean_bond_length,std_bond_length,min_bond_length,max_bond_length,n_bonds,bond_variance,mean_coordination,std_coordination,max_coordination,min_coordination,surface_fraction,surface_threshold,surface_count,radius_of_gyration,asphericity,anisotropy_tensor,triaxial_c_a,triaxial_b_a,gyration_eigenvals,rdf_bin_1,rdf_bin_2,rdf_bin_3,rdf_bin_4,rdf_bin_5,rdf_bin_6,rdf_bin_7,rdf_bin_8,rdf_bin_9,rdf_bin_10,rdf_bin_11,rdf_bin_12,rdf_bin_13,rdf_bin_14,rdf_bin_15,rdf_bin_16,rdf_bin_17,rdf_bin_18,rdf_bin_19,rdf_bin_20,sphericity_index,equiv_radius,surface_area_approx,x_range,y_range,z_range,max_range,anisotropy,volume_estimate,compactness,soap_pc_1,soap_pc_2,soap_pc_3,soap_pc_4,soap_pc_5,soap_pc_6,soap_pc_7,soap_pc_8,soap_pc_9,soap_pc_10,soap_pc_11,soap_pc_12,soap_pc_13,soap_pc_14,soap_pc_15,mahalanobis_score,mahalanobis_outlier,isolation_forest_score,isolation_forest_outlier
167.xyz,20,-1549.048909,-77.45244545,2.7149034804137178,0.3001134573523055,2.55776987,3.80964738,46,0.09006808728395407,4.3,1.307669683062202,7,3,1.0,9.0,20,5.139258715705929,0.7240577908414684,38.783319582094144,0.16057484465677882,0.4468199378641993,[21.55319338  4.30305318  0.55573359],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0638574969025754,3.908761367896665,180.4698761508099,3.80964738,7.68362446,13.18047904,13.18047904,3.4597635227856705,385.8176616818644,0.051837958667566436,-3.993603836467546,6.028976109970845,0.21278960395111013,-1.824767477504963,-0.8276571653153985,-2.383141608955023,5.536967678567883,1.6865256013819094,-4.528703850474216,4.33265672691804,-3.231289038341358,2.6464455528088044,1.044128802289891,-1.0238297725772298,0.02071396111364528,60.04998318100755,False,0.49163399198938973,False
601.xyz,20,-1551.561585,-77.57807925,2.7525826406922067,0.3654742445937369,2.577538494808033,3.695571285082226,44,0.1335714234613626,3.8,1.3266499161421599,6,2,1.0,9.0,20,4.892900959583964,0.6015287663911875,1758075145.4156697,0.0,0.6014514352048381,[17.58075145  6.35972835  0.        ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44938062792984285,3.908761367896665,427.2418942324601,11.66170308,0.0,7.8084223,11.66170308,1.0,0.0,2000000000.0,-16.69350363075049,-4.572752149603314,0.8282432690862437,-1.8855991089071098,-3.2712798038784854,-1.39914425146116,4.2535851665381745,1.518914222736192,-2.7809570504327685,-0.00512182880830299,1.294516515082748,-0.25499990279331486,1.2132398005713387,0.035924148818280204,0.03581585261351466,57.447436333524884,False,0.4938586735586633,False
99.xyz,20,-1546.665516,-77.3332758,3.1978408709269917,0.5444280112813775,2.5589171864038183,3.80985496,70,0.2964018594677957,3.2,1.5999999999999999,6,1,1.0,9.0,20,3.848898177340445,0.11471977535113109,2.2720230509658053,0.6634277500913491,0.999999929164089,[6.07097954 6.07097868 2.67205896],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9843719454485161,3.908761367896665,195.0423634032345,8.66289082,8.66289422,5.16919626,8.66289422,1.6758687007175077,387.9259869871731,0.051556226368886564,-6.670318084116157,9.646489089608695,-3.038412289476336,3.7837376254561446,-3.098865890989254,-3.654504593540652,-8.207568315562291,1.059347485050808,-1.940336758452366,-1.740344400917675,-0.1935145391686927,0.5820210938720788,-0.550967921091563,-1.8505066683639027,-0.06833740372862873,55.309933417563585,False,0.4380132096021077,False
615.xyz,20,-1551.065551,-77.55327754999999,2.7246571908978203,0.21342207877773786,2.58839878,3.4214010875187206,53,0.04554898370981094,5.3,2.238302928559939,10,1,0.9,9.0,18,3.622660855539248,0.24942225211639224,3.296912614557271,0.5507395709296595,0.8356002475875108,[6.55678105 4.57812664 1.98876398],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3112468142601605,3.908761367896665,146.42112272085598,9.92029134,5.134288,7.78110462,9.92029134,1.9321649545175497,396.3199253648101,0.05046428079810895,8.850213520546601,-3.409312398954484,6.982525022321634,8.586314467277216,1.7266009224633805,-5.253815513831503,0.8176695745704011,-1.422320437763803,0.5738767512754722,4.254988010114221,4.179787467837962,-0.10519411270052262,2.9109806493673953,2.4738887216412433,6.695195232221185,71.28504650584217,False,0.4891570040482574,False
173.xyz,20,-1551.568962,-77.5784481,2.774703892236517,0.35572520642297484,2.5515729,3.743806507324451,51,0.12654042248466804,4.5,2.1095023109728985,9,2,1.0,9.0,20,3.543627736568228,0.07540389759591735,1.4113966822917072,0.8417351318594388,0.9478114150826156,[4.81701196 4.32734573 3.41293984],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2558615731886698,3.908761367896665,152.87849776360252,9.04452594,7.1392977,7.535762439999999,9.04452594,1.2668649382697683,486.5959609638561,0.04110186192251308,8.551719672583104,-0.008748161109177758,10.614970353169657,4.201569571580083,-5.310492449852341,-0.8250737530784773,0.743656971466543,-2.5392652167378253,3.9159527756418,-0.5599617741167177,0.9076620531419386,-0.5091823215422331,2.2161377032638803,-0.35947751040833786,-0.4557822631120391,26.798166641813356,False,0.4103742564310885,False
629.xyz,20,-1547.176484,-77.3588242,2.92876764294191,0.4981370312055589,2.5558086700000002,3.81039056,49,0.24814050185828798,3.4,2.6153393661244038,7,1,1.0,9.0,20,3.9411288145474668,0.0029996890028612805,1.0181717289713146,0.9910361190885394,0.9999783049240827,[5.20856055 5.20833455 5.11560123],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9350489126164533,3.908761367896665,205.330681761749,8.9575141,8.7848794,8.78186232,8.9575141,1.0200016549564852,691.0507272196016,0.028941435428596254,-2.011937117068403,10.812983965078411,-2.298629183744274,1.9127450929002623,-2.7680139470717506,0.5314391998089222,4.004594112359996,-2.487316530622883,0.8868316254523725,-1.8923358493081515,-1.0775957714994877,-1.0479119619143415,0.3527355962475707,-0.5492368604458802,0.6297974659855361,27.29835155932334,False,0.41465911084934565,False
8.xyz,20,-1548.082634,-77.40413170000001,2.810340373229251,0.34411358014163934,2.55635687741636,3.7315485800000046,52,0.11841415603789646,4.8,1.9390719429665317,7,2,1.0,9.0,20,3.6576835235665004,0.1443323520548626,3.0488616160214534,0.5727052227229964,0.9999999286568323,[5.74686415 5.74686333 1.88492128],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1425218353381044,3.908761367896665,168.04425505907457,8.84408192,8.844082069999999,3.5417177,8.844082069999999,2.497116602489238,277.02531831494883,0.07219556725331558,4.869037494971493,4.180664830329363,-3.5273789049633844,-0.40518413643994267,2.437730913069887,-3.896631452174458,1.3703656565775328,-3.4080355479661417,0.12110111598302252,-0.4430553117859949,2.0221240463752856,-1.0284550044880336,-0.05664846744334396,0.7161860924857952,-0.24300726969618042,25.350984413033895,False,0.3903140679499587,False
198.xyz,20,-1554.016208,-77.7008104,2.811480898154356,0.3657712426394514,2.5864283708520115,3.81278134,63,0.13378860194200842,5.5,2.1563858652847827,12,3,0.95,9.0,19,3.303330662481993,0.24111267289865257,1.9743675824697189,0.711682020438664,0.7193694756660003,[5.39134443 2.78998    2.73066904],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5765805267801525,3.908761367896665,121.77889263939336,7.03107874,6.85973,8.3762562,8.3762562,1.2210766604516505,403.9977404443265,0.04950522737456022,10.656616811215226,0.495577415985075,-0.5106862314584375,-10.402296592598734,-3.7321199458561467,1.6870400188985097,0.6617645931941544,-0.4899424328279749,-1.1516090224409563,-1.104333587028309,0.3914819980964658,0.42990609549528863,-1.145077347729016,-0.10045998330846335,-0.47071424931818995,24.290283100738,False,0.4005225383170828,False
66.xyz,20,-1550.241701,-77.51208505,2.714012665890605,0.22234800607915187,2.55606586,3.3736080228180723,43,0.04943863580737456,4.3,2.1931712199461306,8,1,1.0,9.0,20,3.931855242065868,0.16871062659501251,4.113149090369203,0.4930747623930389,0.999999999629123,[6.89194822 6.89194822 1.67558921],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0745207255922378,3.908761367896665,178.67894600385486,9.6080129,9.6080129,7.76108984,9.6080129,1.2379721273784405,716.4565636334859,0.027915160548312248,-9.365809196716391,4.114577397223792,-0.25706630096133476,0.4931451295867853,-2.070231874516841,-0.28125748910792747,1.6341045007211623,1.0943160370449718,1.4367589659614395,-3.3217157766514798,2.593900548461727,1.3256956194952718,-2.200868314411469,-0.7276068893668279,0.11791231170845175,21.44066022872375,False,0.4081287955358176,False
826.xyz,20,-1550.52539,-77.5262695,2.8613697731251326,0.4615329218560158,2.575938729191752,3.6829776437458217,49,0.2130126379569512,3.7,1.7916472867168918,8,1,1.0,9.0,20,3.9374583411816233,0.08675624178302525,1.7971773899057304,0.7459410833046634,0.999999877117008,[6.06454751 6.06454602 3.37448465],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9859381683420494,3.908761367896665,194.73252671714224,9.06594104,9.14537331,10.38940508,10.38940508,1.145981981810903,861.4002784480826,0.02321800967582719,-13.830169590721665,-3.8593515456519154,-0.4127319520899716,0.5097260851339037,-3.8662912294721297,6.183259623702853,-3.422779595545403,0.18184817093984584,3.8627585765660704,2.18525896664819,-0.21641637860359397,0.8579962620431526,0.04382138783309231,-1.2435312592764793,-0.15977897965902768,36.943258961741975,False,0.4264886988457768,False
72.xyz,20,-1552.638205,-77.63191025,2.9739466489078117,0.49946213359826763,2.6105023,3.7819845660742333,75,0.24946242289853374,5.3,1.552417469626002,9,4,1.0,9.0,20,3.4253114296157086,0.45821210154368996,3.605431930922419,0.5266491040207396,0.5367086191536176,[7.49498072 2.15897523 2.07880245],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.648718537040016,3.908761367896665,116.45058049314486,3.78140598,3.78341768,10.0523889,10.0523889,2.6583733545584542,143.81589143998826,0.13906669004624544,-0.19080231145605714,5.182780265644363,2.617996290502897,-0.4725828531089318,11.427143319065545,-6.329092661396379,1.6713983340639305,1.8509200899010818,-2.842153444754185,-2.6499301266952857,2.2078462629713083,-3.822028163871998,4.890709789721465,0.7026664877057452,0.07702562396860786,47.95648283366365,False,0.4980018933800201,False
832.xyz,20,-1549.369223,-77.46846115,2.893015683917734,0.4407215503343706,2.5657313378644786,3.812014591643758,56,0.19423548492913115,5.0,2.898275349237888,12,1,0.95,9.0,19,3.4754565781440694,0.11102444285598995,1.4353831159233224,0.8346724582485276,0.8707557044981362,[4.92029405 3.7306432  3.42786117],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.249210980074747,3.908761367896665,153.69239765778423,7.7585529200000005,7.10114751,10.44103201,10.44103201,1.4703302523003077,575.2447823480146,0.034767807746151125,5.043800980958415,-0.3452229324029528,-10.33970376264074,4.732804184724156,-4.8060287511132564,1.0307515108801528,-2.870308678874726,-1.0622945983771066,-0.7498266735705021,-0.8147895483663806,-0.23939132375643668,-1.5283931854848785,-0.7696277406421591,-1.4330803870528284,-0.08894448672400908,34.79299710593269,False,0.42750808537238427,False
403.xyz,20,-1548.608567,-77.43042835,2.9924326550142233,0.5168961654595949,2.5681973892215977,3.71491206145535,55,0.2671816458668329,3.5,1.6881943016134133,7,2,1.0,9.0,20,4.328843981270749,0.5541422573066991,26.04768653607463,0.19593653409419715,0.6201344407130605,[13.16897069  5.06434792  0.5055716 ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0565286562142102,3.908761367896665,181.7217446766458,7.76705006,12.2648192,4.4969839,12.2648192,2.727343364515937,428.38927306092967,0.046686509810642575,-10.717478058025884,3.23405646739739,-0.2949555511284488,-0.012007643998296581,1.2267594052946271,-6.7357554389140235,-3.0743067272058453,3.1651061764200588,0.12432202148837034,-1.8560989307404885,-0.8477545294555878,-0.4483799956677131,-0.4394246744166427,-0.5828021473169388,0.23741130582436212,28.6144372334274,False,0.41903228678253907,False
365.xyz,20,-1550.262028,-77.51310140000001,2.8376935595557984,0.4137797214546215,2.5614239647056536,3.71134223072547,47,0.17121365788706416,3.9,2.118962010041709,8,1,1.0,9.0,20,3.9792294764733396,0.31229075159104125,3.1190711259188983,0.5662228101563087,0.7252731553673302,[8.57468588 4.51046613 2.74911521],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9947163044372821,3.908761367896665,193.01405823113643,9.5200414,9.70649938,7.95048106,9.70649938,1.2208694425843962,734.674346739168,0.027222945905893168,-10.535823157551034,4.56261237665122,-0.3551724145109858,0.4453590565192315,-2.32122879149967,-0.9711571921047469,-1.6115794451560825,2.98531761175798,4.16089679875693,0.029079093423220046,2.108451520627175,0.4550108459844557,0.048512675596263564,0.3009571276411635,0.08013146270991624,16.80343175303016,False,0.3919921037496118,False
371.xyz,20,-1548.465157,-77.42325785,2.5887798623956644,0.017514117937736124,2.55865251,2.64866516,31,0.0003067443271369303,3.1,1.3,6,1,1.0,9.0,20,4.270383825394687,0.23669881565800982,3.204967308371946,0.5585836223164143,0.8509374675499177,[8.9563805  6.48526652 2.794531  ],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8994631677170951,3.908761367896665,213.45424426373583,8.98322644,7.87442322,9.58317508,9.58317508,1.2170002566867368,677.8920213531139,0.02950322377269428,-10.155516016504166,4.043794770846816,0.2570890955695233,-0.1322946005740369,-2.052865894199422,-0.24929629155969923,1.8830603666638237,-0.3487342878052103,6.412969994907166,0.20977816774212635,-1.7757700486642236,-0.8392533238213353,-0.5195545032242133,-0.11158600597406197,0.4753154010937051,38.109465548012224,False,0.46039761344901775,False
417.xyz,20,-1548.429413,-77.42147065,2.86031500908054,0.4662771786502327,2.564900594398694,3.816395199305292,45,0.21741440733002101,3.8,1.661324772583615,6,2,1.0,9.0,20,4.300956695512711,0.2673684910381228,26.63607437570466,0.19376034119326896,0.9576999854825865,[9.46330513 8.67964185 0.35528153],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0587915035715671,3.908761367896665,181.33336928042405,10.89314222,3.76978262,10.1059241,10.89314222,2.88959425994701,414.9975318558986,0.04819305770344378,-9.601367624006821,3.83673588054189,-0.03957366263294833,0.6953118654007623,1.29331368102926,-5.400446804563515,2.6256846106682823,-0.6044472913304055,0.5755388923179767,-0.45164838094356763,-0.7900506856018732,-1.0888261188124884,-3.280958944421537,0.1251194466609516,0.345189395799509,31.684062726207696,False,0.39967434763635534,False
359.xyz,20,-1549.476558,-77.4738279,2.7476026587563727,0.3150775834374522,2.5613494899999996,3.603709022311491,43,0.09927388358478464,3.9,2.3000000000000003,8,1,1.0,9.0,20,4.020369738040518,0.2936421584195068,3.0769186880867405,0.570088119128525,0.7516781895146576,[8.55195607 4.83202708 2.77938969],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9026134250156524,3.908761367896665,212.70925668404388,9.54992072,9.5633393,10.4382711,10.4382711,1.0930217544256222,953.3182405367799,0.020979353115627906,-8.51103962821996,2.610357303070085,1.5789042584487651,2.3927883115508646,-4.3329959879663535,1.4236711301627232,-0.12710140522036434,2.1869625236659607,4.414573375232134,0.7538813932224026,-0.4808797282669364,0.22808638868077047,-0.39237667790065067,0.6740678806760789,0.3247224256535682,17.15102437777511,False,0.3998023756034454,False
577.xyz,20,-1553.700013,-77.68500064999999,2.917249101179099,0.4684256137566744,2.604460031403641,3.862916790790631,71,0.2194225556233171,5.9,1.8681541692269408,10,3,0.9,9.0,18,3.1543066302550544,0.08582337328475607,1.3390223756702067,0.8641837245308361,0.9020450180689584,[3.88582514 3.16183846 2.90198671],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6911621768351437,3.908761367896665,113.52798290901832,7.91517576,4.82591897,7.06672577,7.91517576,1.640138553756115,269.93476870982227,0.07409197449758287,9.701179474025702,2.0067744095262223,3.4459619414781453,-4.419850461499577,-2.365445937810022,2.0604523206227934,-0.26373806334155,0.09403776655758916,-0.5724951055028286,-0.8653413046738674,0.19504235004662532,-2.2048330235437734,2.326260910486484,1.3155704301671287,-2.1688562556058053,21.220793384218375,False,0.41611942319564993,False
211.xyz,20,-1552.032323,-77.60161615,2.7177726887758196,0.1619947723339431,2.53306448,3.112906764682562,53,0.02624230626352606,5.3,1.7349351572897473,8,3,1.0,9.0,20,3.972440896086678,0.27552178364397595,24.94335664678945,0.20022695915757577,0.9455637529166995,[8.15863738 7.29456271 0.32708659],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.372901540943395,3.908761367896665,139.8455934255772,2.56731616,10.17249172,9.11748703,10.17249172,3.9623058034270313,238.112312977125,0.08399397641012131,-7.653537784472461,-12.617880822173973,6.782936514362712,-2.0700264667849204,9.15173614597665,2.2325380260772962,-1.1602319394562957,-4.559030511854384,0.24937974735304194,1.8020822825058436,-1.2561474026036037,3.8766232006887336,-3.883070113734508,3.583216702984834,-1.471474532348557,66.76611844231792,False,0.4950483674881254,False
205.xyz,20,-1553.787663,-77.68938315,2.8844237606782515,0.460320663275558,2.6064105428483924,3.812162045584718,65,0.21189511303844963,5.1,2.046948949045872,10,3,0.9,9.0,18,3.4897339161268923,0.23087909192075218,4.257772058300946,0.4846283278143789,0.9041340742108177,[5.93388203 4.85070185 1.39365892],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4539871434705907,3.908761367896665,132.0467182741646,7.85589106,4.35680294,9.157530959999999,9.157530959999999,2.101892393599973,313.43086771281196,0.06380992448289217,4.6568124467390195,-3.118887767791084,8.521981185386931,1.617933833039248,3.4280343286845336,-2.1700172114481804,-0.9677346142644548,1.8334842554835495,2.322455070264905,-1.5788534578861828,-2.177140923265632,-1.3953275515347714,2.4055892124701668,0.425643964547199,-0.0775913467313139,24.06591709237291,False,0.42609626014784274,False
563.xyz,20,-1548.841594,-77.4420797,2.9024698045004715,0.4291145108385451,2.5241693,3.738756109832708,57,0.18413926341220385,4.5,2.6551836094703507,10,1,0.9,9.0,18,3.6605611086589227,0.25246508013554275,2.378842058712685,0.6483614663779206,0.7570174349827242,[6.72187472 3.85214102 2.82569189],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1288201524943693,3.908761367896665,170.08398572958336,7.67723508,10.1292866,9.65097164,10.1292866,1.3193925279672432,750.5069836630744,0.02664865275752334,-4.02214692743217,3.1484953940637728,-1.3475361729259814,-0.00734570760903602,0.4018956742583597,2.5029354846914638,-2.777848484345059,-1.8230789611757687,-0.8549381536710078,-0.006195213900256393,1.3840039372358561,1.1624336831635675,-1.764950541443751,-1.0458552313122955,-0.5253243281161554,25.298499846802635,False,0.42287864317943796,False
239.xyz,20,-1549.976112,-77.4988056,2.9478232352931477,0.4750936953646493,2.57936902,3.772993110554679,59,0.2257140193752382,4.3,1.6763054614240214,7,2,1.0,9.0,20,3.8491025455382006,0.3931458480790177,9.000049357341416,0.33333241931225177,0.7538875553328837,[8.82165537 5.01375648 0.98017855],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2706013294103224,3.908761367896665,151.10501324378563,4.42759202,7.2096109,10.55707358,10.55707358,2.3843826468907587,336.9946227827973,0.059348127973831474,-3.2418127561567074,0.9929742052578701,-3.1162631091904607,4.312947788495973,0.25946184981799597,-2.3062721795008394,-4.062984630216455,2.922253905596151,0.15892631696460083,-1.2313541142391158,-1.9915797217955142,0.5319569429840368,-1.398101833469323,-0.9928053242125152,0.08427562580199953,16.88359718618145,False,0.39072235366686436,False
588.xyz,20,-1554.545186,-77.7272593,2.796915151755289,0.34663904924287336,2.5981885833072806,3.8132250219252573,68,0.12015863046000319,6.1,1.9974984355438177,12,4,0.9,9.0,18,3.1823965547875908,0.22363376467820242,2.310275848629336,0.6579124138299168,0.8000143886877938,[4.88580529 3.12702786 2.11481468],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70032164590735,3.908761367896665,112.91641859070945,4.74214922,5.78019638,7.63160676,7.63160676,1.6093139220110835,209.1865673309621,0.09560843343923296,16.09378753274698,-9.940198486552369,-12.33816087417915,12.688656657470414,1.0049914702732277,-0.6152292825667195,2.9922763425962446,2.398312751103495,-1.9401209555031413,1.6432092550908513,3.0096181061171206,0.12429881449051906,-0.9762571849589035,-0.4883248985771926,-1.5285275945124437,33.897044499841535,False,0.44405707434661634,False
